Makespan,TEC,Pareto,Execution Time
2022.0,1454.68,true,6.063904047012329
2026.0,1454.48,true,6.063904047012329
2055.0,1447.16,true,6.063904047012329
2077.0,1442.24,true,6.063904047012329
2096.0,1438.12,true,6.063904047012329
2104.0,1437.8,true,6.063904047012329
2107.0,1435.64,true,6.063904047012329
2112.0,1428.88,true,6.063904047012329
2121.0,1427.76,true,6.063904047012329
2130.0,1425.84,true,6.063904047012329
2132.0,1424.08,true,6.063904047012329
2142.0,1421.64,true,6.063904047012329
2145.0,1420.56,true,6.063904047012329
2149.0,1418.04,true,6.063904047012329
2169.0,1414.84,true,6.063904047012329
2180.0,1413.52,true,6.063904047012329
2183.0,1406.04,true,6.063904047012329
2209.0,1396.84,true,6.063904047012329
2211.0,1394.24,true,6.063904047012329
2244.0,1393.28,true,6.063904047012329
2246.0,1388.52,true,6.063904047012329
2256.0,1386.76,true,6.063904047012329
2259.0,1382.88,true,6.063904047012329
2270.0,1373.64,true,6.063904047012329
2308.0,1370.08,true,6.063904047012329
2323.0,1361.96,true,6.063904047012329
2340.0,1356.8,true,6.063904047012329
2353.0,1352.56,true,6.063904047012329
2354.0,1348.84,true,6.063904047012329
2367.0,1342.16,true,6.063904047012329
2386.0,1339.24,true,6.063904047012329
2392.0,1338.24,true,6.063904047012329
2413.0,1335.84,true,6.063904047012329
2418.0,1335.52,true,6.063904047012329
2422.0,1325.16,true,6.063904047012329
2439.0,1320.68,true,6.063904047012329
2503.0,1309.72,true,6.063904047012329
2586.0,1303.96,true,6.063904047012329
2608.0,1302.08,true,6.063904047012329
2639.0,1301.44,true,6.063904047012329
2641.0,1289.32,true,6.063904047012329
2659.0,1325.16,true,6.063904047012329
2775.0,1282.44,true,6.063904047012329
3786.0,1148.24,true,6.063904047012329
3804.0,1144.96,true,6.063904047012329
3841.0,1143.48,true,6.063904047012329
3848.0,1143.2,true,6.063904047012329
3866.0,1139.72,true,6.063904047012329
3885.0,1131.0,true,6.063904047012329
3929.0,1127.48,true,6.063904047012329
3952.0,1119.84,true,6.063904047012329
3967.0,1112.0,true,6.063904047012329
4079.0,1083.28,true,6.063904047012329
4136.0,1082.84,true,6.063904047012329
4140.0,1071.56,true,6.063904047012329
4167.0,1068.08,true,6.063904047012329
4222.0,1065.2,true,6.063904047012329
4238.0,1060.96,true,6.063904047012329
4239.0,1056.48,true,6.063904047012329
4248.0,1050.76,true,6.063904047012329
4282.0,1039.36,true,6.063904047012329
4299.0,1030.12,true,6.063904047012329
4323.0,1029.68,true,6.063904047012329
4356.0,1012.28,true,6.063904047012329
4435.0,960.68,true,6.063904047012329
4464.0,960.32,true,6.063904047012329
4507.0,954.6,true,6.063904047012329
4512.0,954.24,true,6.063904047012329
4529.0,945.92,true,6.063904047012329
4544.0,945.32,true,6.063904047012329
4546.0,938.76,true,6.063904047012329
4645.0,905.4,true,6.063904047012329
4655.0,893.44,true,6.063904047012329
4705.0,891.32,true,6.063904047012329
4712.0,883.24,true,6.063904047012329
4788.0,867.96,true,6.063904047012329
4815.0,867.12,true,6.063904047012329
4836.0,776.16,true,6.063904047012329
2022.0,1458.4,false,6.063904047012329
2037.0,1466.04,false,6.063904047012329
2082.0,1468.96,false,6.063904047012329
2090.0,1454.88,false,6.063904047012329
2091.0,1453.8,false,6.063904047012329
2107.0,1445.28,false,6.063904047012329
2108.0,1455.24,false,6.063904047012329
2127.0,1445.92,false,6.063904047012329
2127.0,1445.8,false,6.063904047012329
2132.0,1458.44,false,6.063904047012329
2133.0,1446.92,false,6.063904047012329
2136.0,1444.84,false,6.063904047012329
2145.0,1445.44,false,6.063904047012329
2152.0,1440.56,false,6.063904047012329
2180.0,1441.44,false,6.063904047012329
2201.0,1458.88,false,6.063904047012329
2201.0,1448.6,false,6.063904047012329
2202.0,1462.84,false,6.063904047012329
2202.0,1447.2,false,6.063904047012329
2202.0,1462.2,false,6.063904047012329
2219.0,1434.56,false,6.063904047012329
2234.0,1428.16,false,6.063904047012329
2240.0,1426.04,false,6.063904047012329
2255.0,1444.16,false,6.063904047012329
2267.0,1420.44,false,6.063904047012329
2269.0,1419.64,false,6.063904047012329
2273.0,1414.52,false,6.063904047012329
2299.0,1429.2,false,6.063904047012329
2347.0,1400.68,false,6.063904047012329
2357.0,1391.44,false,6.063904047012329
2360.0,1412.84,false,6.063904047012329
2380.0,1396.4,false,6.063904047012329
2403.0,1375.4,false,6.063904047012329
2418.0,1452.92,false,6.063904047012329
2431.0,1396.76,false,6.063904047012329
2445.0,1385.92,false,6.063904047012329
2459.0,1353.2,false,6.063904047012329
2469.0,1383.64,false,6.063904047012329
2482.0,1352.56,false,6.063904047012329
2493.0,1402.88,false,6.063904047012329
2509.0,1401.0,false,6.063904047012329
2537.0,1355.72,false,6.063904047012329
2546.0,1362.52,false,6.063904047012329
2563.0,1362.28,false,6.063904047012329
2577.0,1326.6,false,6.063904047012329
2659.0,1325.16,false,6.063904047012329
2665.0,1319.64,false,6.063904047012329
2784.0,1397.36,false,6.063904047012329
2821.0,1394.6,false,6.063904047012329
2839.0,1395.32,false,6.063904047012329
2853.0,1392.16,false,6.063904047012329
2888.0,1353.96,false,6.063904047012329
2911.0,1429.2,false,6.063904047012329
2916.0,1433.08,false,6.063904047012329
2918.0,1320.68,false,6.063904047012329
