Makespan,TEC,Pareto,Execution Time
12364,2548.92,True,72.41876912117004
12215,2622.6,True,72.41876912117004
12157,2629.84,True,72.41876912117004
12109,2643.96,True,72.41876912117004
11917,2692.92,True,72.41876912117004
11881,2702.24,True,72.41876912117004
11785,2719.32,True,72.41876912117004
11612,2871.16,True,72.41876912117004
11562,2891.44,True,72.41876912117004
11502,2982.68,True,72.41876912117004
11412,3066.12,True,72.41876912117004
11316,3116.08,True,72.41876912117004
11270,3132.04,True,72.41876912117004
11197,3193.24,True,72.41876912117004
11089,3237.12,True,72.41876912117004
11051,3267.4,True,72.41876912117004
11039,3293.44,True,72.41876912117004
11010,3397.12,True,72.41876912117004
10977,3416.52,True,72.41876912117004
10755,3418.68,True,72.41876912117004
10740,3492.4,True,72.41876912117004
10666,3506.56,True,72.41876912117004
10610,3519.08,True,72.41876912117004
10608,3548.6,True,72.41876912117004
10559,3552.72,True,72.41876912117004
10554,3587.6,True,72.41876912117004
10496,3593.6,True,72.41876912117004
10454,3606.52,True,72.41876912117004
10402,3611.92,True,72.41876912117004
10397,3625.24,True,72.41876912117004
10328,3658.0,True,72.41876912117004
10306,3658.2,True,72.41876912117004
10220,3694.32,True,72.41876912117004
10211,3713.0,True,72.41876912117004
10132,3746.8,True,72.41876912117004
10122,3750.52,True,72.41876912117004
10117,3784.52,True,72.41876912117004
10024,3787.16,True,72.41876912117004
9970,3808.64,True,72.41876912117004
9945,3812.0,True,72.41876912117004
9901,3843.24,True,72.41876912117004
9879,3857.88,True,72.41876912117004
9839,3864.8,True,72.41876912117004
9772,3886.64,True,72.41876912117004
9759,3888.08,True,72.41876912117004
9748,3908.48,True,72.41876912117004
9685,3909.72,True,72.41876912117004
9651,3930.8,True,72.41876912117004
9613,3931.52,True,72.41876912117004
9572,3934.36,True,72.41876912117004
9554,3947.8,True,72.41876912117004
9483,3955.04,True,72.41876912117004
9459,3960.92,True,72.41876912117004
9403,3963.44,True,72.41876912117004
9364,3967.28,True,72.41876912117004
9331,3968.6,True,72.41876912117004
8936,3969.6,True,72.41876912117004
6244,4223.24,True,72.41876912117004
6195,4234.8,True,72.41876912117004
6180,4281.04,True,72.41876912117004
6165,4298.52,True,72.41876912117004
6160,4300.48,True,72.41876912117004
6129,4301.48,True,72.41876912117004
6112,4332.08,True,72.41876912117004
6063,4343.68,True,72.41876912117004
6021,4354.88,True,72.41876912117004
5920,4365.52,True,72.41876912117004
5908,4392.6,True,72.41876912117004
5871,4397.8,True,72.41876912117004
5868,4399.64,True,72.41876912117004
5865,4401.52,True,72.41876912117004
5795,4412.48,True,72.41876912117004
5753,4416.04,True,72.41876912117004
5624,4429.16,True,72.41876912117004
5589,4475.92,True,72.41876912117004
5535,4482.64,True,72.41876912117004
5513,4516.36,True,72.41876912117004
5507,4576.24,True,72.41876912117004
5479,4578.72,True,72.41876912117004
5463,4587.36,True,72.41876912117004
5433,4597.08,True,72.41876912117004
5302,4611.32,True,72.41876912117004
5257,4655.68,True,72.41876912117004
5228,4693.0,True,72.41876912117004
5205,4709.36,True,72.41876912117004
5200,4711.36,True,72.41876912117004
5197,4712.56,True,72.41876912117004
5162,4723.16,True,72.41876912117004
5144,4729.76,True,72.41876912117004
5135,4730.48,True,72.41876912117004
5124,4735.92,True,72.41876912117004
5066,4737.0,True,72.41876912117004
5045,4765.32,True,72.41876912117004
5002,4784.28,True,72.41876912117004
5000,4849.2,True,72.41876912117004
4988,4867.2,True,72.41876912117004
4986,4885.6,True,72.41876912117004
4981,4886.16,True,72.41876912117004
4977,4894.08,True,72.41876912117004
4971,4895.08,True,72.41876912117004
4930,4898.24,True,72.41876912117004
4908,4900.28,True,72.41876912117004
4904,4945.68,True,72.41876912117004
4882,4951.28,True,72.41876912117004
4796,4978.92,True,72.41876912117004
4724,4988.52,True,72.41876912117004
4719,5034.04,True,72.41876912117004
4671,5040.2,True,72.41876912117004
4661,5041.28,True,72.41876912117004
4639,5076.88,True,72.41876912117004
4606,5082.48,True,72.41876912117004
4571,5091.12,True,72.41876912117004
4552,5112.72,True,72.41876912117004
4545,5118.56,True,72.41876912117004
4512,5124.2,True,72.41876912117004
4496,5142.76,True,72.41876912117004
4474,5149.84,True,72.41876912117004
4459,5154.4,True,72.41876912117004
4454,5167.6,True,72.41876912117004
4422,5174.04,True,72.41876912117004
4414,5174.36,True,72.41876912117004
4409,5178.16,True,72.41876912117004
4405,5193.04,True,72.41876912117004
4390,5206.08,True,72.41876912117004
4375,5210.04,True,72.41876912117004
4371,5211.36,True,72.41876912117004
4355,5217.12,True,72.41876912117004
4327,5221.6,True,72.41876912117004
4301,5226.84,True,72.41876912117004
4298,5235.16,True,72.41876912117004
4277,5241.0,True,72.41876912117004
4271,5244.96,True,72.41876912117004
4267,5246.4,True,72.41876912117004
4253,5253.92,True,72.41876912117004
4230,5262.36,True,72.41876912117004
4222,5266.0,True,72.41876912117004
4189,5280.12,True,72.41876912117004
4163,5296.16,True,72.41876912117004
4131,5296.68,True,72.41876912117004
