Makespan,TEC,Pareto,Execution Time
15288,2702.4,True,14.184781074523926
15197,2898.76,True,14.184781074523926
15161,2932.6,True,14.184781074523926
15046,2935.36,True,14.184781074523926
15005,2939.84,True,14.184781074523926
14890,3308.08,True,14.184781074523926
14572,3439.64,True,14.184781074523926
14412,3502.84,True,14.184781074523926
14377,3547.04,True,14.184781074523926
14212,3553.72,True,14.184781074523926
14158,3605.16,True,14.184781074523926
14140,3640.84,True,14.184781074523926
14123,3641.16,True,14.184781074523926
14071,3682.6,True,14.184781074523926
14024,3685.08,True,14.184781074523926
14019,3688.52,True,14.184781074523926
13994,3709.08,True,14.184781074523926
13973,3712.32,True,14.184781074523926
13948,3719.72,True,14.184781074523926
13944,3755.24,True,14.184781074523926
13908,3758.04,True,14.184781074523926
13632,4187.12,True,14.184781074523926
13296,4195.56,True,14.184781074523926
13216,4243.24,True,14.184781074523926
13131,4316.6,True,14.184781074523926
12783,4448.68,True,14.184781074523926
12624,4534.04,True,14.184781074523926
12501,4660.4,True,14.184781074523926
12355,4675.4,True,14.184781074523926
12297,4678.4,True,14.184781074523926
12262,4687.2,True,14.184781074523926
12197,4747.2,True,14.184781074523926
12085,4761.0,True,14.184781074523926
12079,4779.64,True,14.184781074523926
11933,4808.92,True,14.184781074523926
11895,4821.44,True,14.184781074523926
11813,4848.8,True,14.184781074523926
11751,4851.68,True,14.184781074523926
11741,4858.08,True,14.184781074523926
11662,4867.92,True,14.184781074523926
11661,4875.84,True,14.184781074523926
11656,4881.28,True,14.184781074523926
11631,4886.16,True,14.184781074523926
10825,4892.72,True,14.184781074523926
7870,5163.72,True,14.184781074523926
7736,5164.0,True,14.184781074523926
7667,5173.08,True,14.184781074523926
7373,5194.88,True,14.184781074523926
7368,5214.52,True,14.184781074523926
7294,5239.96,True,14.184781074523926
7206,5254.24,True,14.184781074523926
7087,5326.76,True,14.184781074523926
6962,5345.36,True,14.184781074523926
6932,5385.56,True,14.184781074523926
6921,5407.0,True,14.184781074523926
6920,5416.08,True,14.184781074523926
6867,5447.76,True,14.184781074523926
6847,5455.0,True,14.184781074523926
6805,5491.76,True,14.184781074523926
6793,5521.36,True,14.184781074523926
6720,5536.12,True,14.184781074523926
6650,5556.32,True,14.184781074523926
6607,5566.28,True,14.184781074523926
6590,5606.84,True,14.184781074523926
6535,5627.84,True,14.184781074523926
6518,5630.36,True,14.184781074523926
6496,5640.0,True,14.184781074523926
6494,5657.08,True,14.184781074523926
6404,5657.32,True,14.184781074523926
6382,5670.44,True,14.184781074523926
6351,5719.0,True,14.184781074523926
6333,5728.12,True,14.184781074523926
6307,5732.64,True,14.184781074523926
6232,5744.16,True,14.184781074523926
6223,5784.92,True,14.184781074523926
6176,5795.36,True,14.184781074523926
6148,5823.92,True,14.184781074523926
6140,5847.08,True,14.184781074523926
6082,5855.2,True,14.184781074523926
6057,5867.16,True,14.184781074523926
6036,5876.72,True,14.184781074523926
6010,5912.24,True,14.184781074523926
6008,5937.52,True,14.184781074523926
5924,5943.76,True,14.184781074523926
5907,5950.16,True,14.184781074523926
5887,5953.0,True,14.184781074523926
5860,5958.72,True,14.184781074523926
5831,5995.92,True,14.184781074523926
5809,6017.64,True,14.184781074523926
5800,6021.8,True,14.184781074523926
5767,6023.68,True,14.184781074523926
5736,6052.88,True,14.184781074523926
5645,6057.52,True,14.184781074523926
5644,6098.56,True,14.184781074523926
5637,6111.2,True,14.184781074523926
5631,6121.64,True,14.184781074523926
5596,6127.76,True,14.184781074523926
5517,6156.64,True,14.184781074523926
5503,6175.76,True,14.184781074523926
5486,6190.28,True,14.184781074523926
5464,6220.6,True,14.184781074523926
5427,6237.76,True,14.184781074523926
5407,6245.88,True,14.184781074523926
5356,6251.04,True,14.184781074523926
5351,6257.08,True,14.184781074523926
5348,6265.88,True,14.184781074523926
5327,6281.36,True,14.184781074523926
5299,6303.84,True,14.184781074523926
5283,6320.52,True,14.184781074523926
5273,6324.68,True,14.184781074523926
5246,6329.24,True,14.184781074523926
5243,6330.68,True,14.184781074523926
5204,6361.28,True,14.184781074523926
5185,6368.72,True,14.184781074523926
5161,6382.64,True,14.184781074523926
5116,6383.8,True,14.184781074523926
5110,6397.64,True,14.184781074523926
5086,6418.64,True,14.184781074523926
5046,6422.92,True,14.184781074523926
5040,6424.08,True,14.184781074523926
5019,6428.76,True,14.184781074523926
5016,6455.16,True,14.184781074523926
4984,6465.6,True,14.184781074523926
4946,6476.72,True,14.184781074523926
4927,6491.76,True,14.184781074523926
4926,6499.76,True,14.184781074523926
4917,6500.08,True,14.184781074523926
4862,6508.64,True,14.184781074523926
4855,6523.08,True,14.184781074523926
4841,6524.16,True,14.184781074523926
4830,6529.4,True,14.184781074523926
4826,6533.72,True,14.184781074523926
4815,6533.84,True,14.184781074523926
4807,6540.16,True,14.184781074523926
4804,6545.0,True,14.184781074523926
4792,6545.32,True,14.184781074523926
4791,6546.64,True,14.184781074523926
4786,6553.24,True,14.184781074523926
4746,6553.32,True,14.184781074523926
