Makespan,TEC,Pareto,Execution Time
24840,9862.44,True,54.966357946395874
24736,10630.6,True,54.966357946395874
24637,10738.12,True,54.966357946395874
24505,10787.28,True,54.966357946395874
24410,10952.48,True,54.966357946395874
24210,11006.44,True,54.966357946395874
23549,12340.72,True,54.966357946395874
23362,12391.84,True,54.966357946395874
23085,12760.24,True,54.966357946395874
22552,13444.44,True,54.966357946395874
22440,13561.48,True,54.966357946395874
22286,13705.0,True,54.966357946395874
22025,14241.68,True,54.966357946395874
21870,14366.36,True,54.966357946395874
21610,14422.88,True,54.966357946395874
21224,14684.04,True,54.966357946395874
21213,14748.48,True,54.966357946395874
20946,14832.0,True,54.966357946395874
20876,15011.96,True,54.966357946395874
20755,15016.76,True,54.966357946395874
20657,15073.76,True,54.966357946395874
20524,15158.8,True,54.966357946395874
20438,15241.04,True,54.966357946395874
20435,15270.24,True,54.966357946395874
20174,15442.4,True,54.966357946395874
20076,15443.68,True,54.966357946395874
19911,15549.48,True,54.966357946395874
19798,15617.96,True,54.966357946395874
19518,15707.72,True,54.966357946395874
19475,15742.08,True,54.966357946395874
19334,15770.8,True,54.966357946395874
19233,15814.76,True,54.966357946395874
19200,15844.2,True,54.966357946395874
18900,15871.12,True,54.966357946395874
18862,15881.6,True,54.966357946395874
18745,15891.96,True,54.966357946395874
18661,15897.36,True,54.966357946395874
13542,17140.08,True,54.966357946395874
13426,17226.6,True,54.966357946395874
13032,17312.84,True,54.966357946395874
13010,17353.64,True,54.966357946395874
12876,17436.4,True,54.966357946395874
12600,17546.4,True,54.966357946395874
12593,17652.52,True,54.966357946395874
12490,17770.2,True,54.966357946395874
12427,17990.2,True,54.966357946395874
12250,17994.52,True,54.966357946395874
12136,18178.8,True,54.966357946395874
11823,18207.56,True,54.966357946395874
11690,18409.08,True,54.966357946395874
11433,18574.92,True,54.966357946395874
11300,18846.12,True,54.966357946395874
11209,18884.52,True,54.966357946395874
11025,19080.6,True,54.966357946395874
10973,19301.96,True,54.966357946395874
10904,19327.04,True,54.966357946395874
10799,19394.8,True,54.966357946395874
10646,19466.8,True,54.966357946395874
10582,19510.32,True,54.966357946395874
10577,19562.0,True,54.966357946395874
10508,19576.2,True,54.966357946395874
10461,19810.04,True,54.966357946395874
10459,19831.68,True,54.966357946395874
10412,19857.48,True,54.966357946395874
10386,19872.4,True,54.966357946395874
10189,19948.56,True,54.966357946395874
10183,20062.52,True,54.966357946395874
10155,20099.96,True,54.966357946395874
10144,20103.36,True,54.966357946395874
10004,20118.16,True,54.966357946395874
9923,20210.64,True,54.966357946395874
9890,20296.76,True,54.966357946395874
9859,20298.84,True,54.966357946395874
9842,20337.16,True,54.966357946395874
9822,20340.96,True,54.966357946395874
9802,20366.2,True,54.966357946395874
9748,20372.0,True,54.966357946395874
9697,20379.12,True,54.966357946395874
9656,20434.2,True,54.966357946395874
9651,20437.8,True,54.966357946395874
