Makespan,TEC,Pareto,Execution Time
695.0,213.68,true,7.067725658416748
698.0,212.6,true,7.067725658416748
700.0,212.52,true,7.067725658416748
702.0,212.04,true,7.067725658416748
705.0,211.76,true,7.067725658416748
709.0,208.4,true,7.067725658416748
716.0,208.04,true,7.067725658416748
739.0,206.04,true,7.067725658416748
752.0,205.4,true,7.067725658416748
757.0,204.48,true,7.067725658416748
770.0,203.24,true,7.067725658416748
771.0,203.08,true,7.067725658416748
777.0,203.0,true,7.067725658416748
780.0,201.52,true,7.067725658416748
782.0,201.4,true,7.067725658416748
790.0,200.44,true,7.067725658416748
796.0,199.44,true,7.067725658416748
810.0,198.24,true,7.067725658416748
820.0,198.04,true,7.067725658416748
822.0,197.64,true,7.067725658416748
824.0,196.68,true,7.067725658416748
825.0,196.16,true,7.067725658416748
837.0,195.68,true,7.067725658416748
839.0,195.6,true,7.067725658416748
840.0,194.24,true,7.067725658416748
841.0,193.52,true,7.067725658416748
847.0,193.12,true,7.067725658416748
848.0,193.0,true,7.067725658416748
858.0,191.52,true,7.067725658416748
859.0,190.4,true,7.067725658416748
873.0,188.88,true,7.067725658416748
878.0,188.76,true,7.067725658416748
894.0,187.0,true,7.067725658416748
895.0,186.44,true,7.067725658416748
901.0,186.32,true,7.067725658416748
916.0,185.8,true,7.067725658416748
917.0,185.72,true,7.067725658416748
923.0,184.96,true,7.067725658416748
925.0,184.04,true,7.067725658416748
927.0,183.12,true,7.067725658416748
931.0,182.8,true,7.067725658416748
947.0,180.88,true,7.067725658416748
967.0,180.24,true,7.067725658416748
987.0,178.88,true,7.067725658416748
992.0,194.8,true,7.067725658416748
1004.0,177.52,true,7.067725658416748
1015.0,177.44,true,7.067725658416748
1033.0,177.24,true,7.067725658416748
1045.0,177.0,true,7.067725658416748
1424.0,164.16,true,7.067725658416748
1559.0,163.4,true,7.067725658416748
1562.0,163.24,true,7.067725658416748
1586.0,162.32,true,7.067725658416748
1595.0,161.96,true,7.067725658416748
1619.0,160.68,true,7.067725658416748
1625.0,160.4,true,7.067725658416748
1638.0,159.88,true,7.067725658416748
1641.0,159.76,true,7.067725658416748
1646.0,156.92,true,7.067725658416748
1689.0,155.56,true,7.067725658416748
1708.0,154.32,true,7.067725658416748
1721.0,154.04,true,7.067725658416748
1722.0,152.92,true,7.067725658416748
1734.0,151.88,true,7.067725658416748
1739.0,147.56,true,7.067725658416748
1767.0,146.44,true,7.067725658416748
1794.0,145.36,true,7.067725658416748
1825.0,141.32,true,7.067725658416748
1838.0,138.0,true,7.067725658416748
1855.0,136.48,true,7.067725658416748
1881.0,135.44,true,7.067725658416748
1882.0,135.4,true,7.067725658416748
1888.0,134.64,true,7.067725658416748
1908.0,124.08,true,7.067725658416748
1923.0,122.04,true,7.067725658416748
1934.0,122.0,true,7.067725658416748
1950.0,121.6,true,7.067725658416748
1955.0,116.76,true,7.067725658416748
1968.0,114.4,true,7.067725658416748
1972.0,114.2,true,7.067725658416748
1978.0,112.8,true,7.067725658416748
1990.0,109.0,true,7.067725658416748
2000.0,108.56,true,7.067725658416748
2004.0,108.44,true,7.067725658416748
2006.0,108.08,true,7.067725658416748
2012.0,107.32,true,7.067725658416748
2027.0,105.88,true,7.067725658416748
2030.0,103.88,true,7.067725658416748
2035.0,102.92,true,7.067725658416748
2045.0,99.88,true,7.067725658416748
2052.0,96.8,true,7.067725658416748
695.0,217.2,false,7.067725658416748
695.0,217.04,false,7.067725658416748
695.0,219.76,false,7.067725658416748
695.0,218.08,false,7.067725658416748
695.0,218.68,false,7.067725658416748
695.0,216.56,false,7.067725658416748
697.0,217.92,false,7.067725658416748
697.0,217.44,false,7.067725658416748
701.0,217.24,false,7.067725658416748
719.0,216.24,false,7.067725658416748
719.0,217.2,false,7.067725658416748
719.0,215.2,false,7.067725658416748
727.0,216.6,false,7.067725658416748
740.0,214.04,false,7.067725658416748
740.0,214.48,false,7.067725658416748
741.0,219.36,false,7.067725658416748
742.0,217.64,false,7.067725658416748
744.0,214.0,false,7.067725658416748
751.0,209.44,false,7.067725658416748
751.0,208.64,false,7.067725658416748
752.0,212.64,false,7.067725658416748
759.0,210.8,false,7.067725658416748
762.0,214.84,false,7.067725658416748
779.0,217.6,false,7.067725658416748
792.0,212.36,false,7.067725658416748
794.0,216.52,false,7.067725658416748
798.0,212.56,false,7.067725658416748
798.0,211.28,false,7.067725658416748
798.0,214.32,false,7.067725658416748
807.0,206.96,false,7.067725658416748
814.0,208.56,false,7.067725658416748
849.0,208.56,false,7.067725658416748
849.0,208.44,false,7.067725658416748
858.0,204.44,false,7.067725658416748
859.0,206.8,false,7.067725658416748
860.0,204.4,false,7.067725658416748
862.0,204.28,false,7.067725658416748
877.0,208.52,false,7.067725658416748
877.0,198.76,false,7.067725658416748
884.0,208.88,false,7.067725658416748
890.0,203.28,false,7.067725658416748
895.0,200.6,false,7.067725658416748
898.0,203.92,false,7.067725658416748
903.0,204.92,false,7.067725658416748
911.0,201.4,false,7.067725658416748
920.0,197.08,false,7.067725658416748
922.0,208.56,false,7.067725658416748
923.0,197.8,false,7.067725658416748
952.0,202.0,false,7.067725658416748
964.0,201.28,false,7.067725658416748
985.0,196.52,false,7.067725658416748
992.0,194.8,false,7.067725658416748
1000.0,190.04,false,7.067725658416748
1003.0,194.76,false,7.067725658416748
1008.0,193.04,false,7.067725658416748
1016.0,201.72,false,7.067725658416748
1016.0,201.48,false,7.067725658416748
1027.0,188.92,false,7.067725658416748
1033.0,187.68,false,7.067725658416748
1045.0,189.56,false,7.067725658416748
1053.0,185.88,false,7.067725658416748
1066.0,183.88,false,7.067725658416748
1090.0,186.84,false,7.067725658416748
1090.0,183.56,false,7.067725658416748
1095.0,187.56,false,7.067725658416748
1115.0,183.44,false,7.067725658416748
1128.0,182.88,false,7.067725658416748
1130.0,207.76,false,7.067725658416748
1132.0,185.92,false,7.067725658416748
1193.0,190.08,false,7.067725658416748
1261.0,199.84,false,7.067725658416748
1340.0,197.24,false,7.067725658416748
1368.0,208.12,false,7.067725658416748
1453.0,198.12,false,7.067725658416748
1457.0,211.16,false,7.067725658416748
1472.0,201.32,false,7.067725658416748
1492.0,206.84,false,7.067725658416748
1493.0,204.32,false,7.067725658416748
1501.0,204.4,false,7.067725658416748
1516.0,200.88,false,7.067725658416748
1522.0,203.6,false,7.067725658416748
1528.0,203.56,false,7.067725658416748
1533.0,203.28,false,7.067725658416748
1540.0,201.52,false,7.067725658416748
1543.0,198.48,false,7.067725658416748
1561.0,201.64,false,7.067725658416748
1581.0,205.2,false,7.067725658416748
1584.0,199.36,false,7.067725658416748
1590.0,194.16,false,7.067725658416748
1590.0,192.48,false,7.067725658416748
1598.0,200.52,false,7.067725658416748
1598.0,194.64,false,7.067725658416748
1601.0,198.56,false,7.067725658416748
1602.0,193.96,false,7.067725658416748
1611.0,199.28,false,7.067725658416748
1612.0,193.48,false,7.067725658416748
1612.0,198.88,false,7.067725658416748
1617.0,201.72,false,7.067725658416748
1619.0,199.6,false,7.067725658416748
1619.0,182.4,false,7.067725658416748
1619.0,177.68,false,7.067725658416748
1622.0,196.4,false,7.067725658416748
1624.0,194.2,false,7.067725658416748
1628.0,194.8,false,7.067725658416748
1630.0,192.68,false,7.067725658416748
1633.0,191.52,false,7.067725658416748
1637.0,195.88,false,7.067725658416748
1637.0,195.4,false,7.067725658416748
1638.0,175.6,false,7.067725658416748
1643.0,193.04,false,7.067725658416748
1646.0,197.28,false,7.067725658416748
1649.0,196.76,false,7.067725658416748
1652.0,198.0,false,7.067725658416748
1657.0,196.12,false,7.067725658416748
1660.0,196.28,false,7.067725658416748
1661.0,196.56,false,7.067725658416748
1661.0,192.32,false,7.067725658416748
1663.0,192.24,false,7.067725658416748
1668.0,191.72,false,7.067725658416748
1673.0,192.32,false,7.067725658416748
1676.0,190.04,false,7.067725658416748
1677.0,192.4,false,7.067725658416748
1680.0,191.72,false,7.067725658416748
1684.0,190.52,false,7.067725658416748
1687.0,190.88,false,7.067725658416748
1689.0,166.48,false,7.067725658416748
1695.0,192.84,false,7.067725658416748
1696.0,194.28,false,7.067725658416748
1698.0,190.36,false,7.067725658416748
1700.0,189.24,false,7.067725658416748
1701.0,189.84,false,7.067725658416748
1703.0,195.88,false,7.067725658416748
1709.0,187.76,false,7.067725658416748
1710.0,192.6,false,7.067725658416748
1711.0,191.52,false,7.067725658416748
1711.0,189.6,false,7.067725658416748
1714.0,194.72,false,7.067725658416748
1716.0,189.68,false,7.067725658416748
1718.0,192.44,false,7.067725658416748
1725.0,185.48,false,7.067725658416748
1728.0,188.0,false,7.067725658416748
1729.0,185.6,false,7.067725658416748
1729.0,188.2,false,7.067725658416748
1734.0,193.28,false,7.067725658416748
1742.0,191.44,false,7.067725658416748
1743.0,188.68,false,7.067725658416748
1760.0,185.6,false,7.067725658416748
1762.0,190.92,false,7.067725658416748
1762.0,189.88,false,7.067725658416748
1762.0,189.72,false,7.067725658416748
1771.0,190.24,false,7.067725658416748
1780.0,185.4,false,7.067725658416748
1787.0,191.44,false,7.067725658416748
1788.0,187.92,false,7.067725658416748
1792.0,183.12,false,7.067725658416748
1798.0,184.2,false,7.067725658416748
1800.0,188.44,false,7.067725658416748
1802.0,179.4,false,7.067725658416748
1815.0,180.52,false,7.067725658416748
1815.0,185.32,false,7.067725658416748
1816.0,184.16,false,7.067725658416748
1821.0,184.92,false,7.067725658416748
1824.0,182.92,false,7.067725658416748
1827.0,182.0,false,7.067725658416748
1835.0,185.84,false,7.067725658416748
1837.0,181.2,false,7.067725658416748
1841.0,180.4,false,7.067725658416748
1845.0,176.88,false,7.067725658416748
1847.0,182.52,false,7.067725658416748
1848.0,174.4,false,7.067725658416748
1854.0,180.52,false,7.067725658416748
1860.0,185.08,false,7.067725658416748
1867.0,177.48,false,7.067725658416748
1868.0,178.6,false,7.067725658416748
1874.0,183.16,false,7.067725658416748
1882.0,183.88,false,7.067725658416748
1891.0,176.24,false,7.067725658416748
1908.0,177.08,false,7.067725658416748
1922.0,181.44,false,7.067725658416748
1925.0,174.52,false,7.067725658416748
1945.0,177.88,false,7.067725658416748
1956.0,180.52,false,7.067725658416748
1976.0,173.12,false,7.067725658416748
1976.0,124.64,false,7.067725658416748
1976.0,119.68,false,7.067725658416748
1977.0,170.56,false,7.067725658416748
1979.0,170.92,false,7.067725658416748
1979.0,176.52,false,7.067725658416748
2003.0,119.68,false,7.067725658416748
2004.0,119.48,false,7.067725658416748
2020.0,169.56,false,7.067725658416748
2024.0,173.64,false,7.067725658416748
2042.0,167.04,false,7.067725658416748
2049.0,169.08,false,7.067725658416748
2052.0,171.0,false,7.067725658416748
2052.0,100.0,false,7.067725658416748
2052.0,161.16,false,7.067725658416748
2052.0,172.0,false,7.067725658416748
2052.0,107.48,false,7.067725658416748
2052.0,99.8,false,7.067725658416748
2052.0,99.04,false,7.067725658416748
