Makespan,TEC,Pareto,Execution Time
12614,1605.88,True,48.82231116294861
12587,1785.48,True,48.82231116294861
12562,1791.16,True,48.82231116294861
12501,1791.48,True,48.82231116294861
12287,1804.72,True,48.82231116294861
12220,1829.92,True,48.82231116294861
12212,1837.2,True,48.82231116294861
12205,1844.12,True,48.82231116294861
12191,1846.92,True,48.82231116294861
12135,1865.16,True,48.82231116294861
12109,2056.2,True,48.82231116294861
12066,2067.84,True,48.82231116294861
11961,2128.64,True,48.82231116294861
11921,2173.24,True,48.82231116294861
11679,2182.76,True,48.82231116294861
11508,2221.48,True,48.82231116294861
11450,2347.88,True,48.82231116294861
11360,2356.4,True,48.82231116294861
11180,2377.84,True,48.82231116294861
11092,2514.6,True,48.82231116294861
10979,2572.76,True,48.82231116294861
10923,2592.04,True,48.82231116294861
10875,2601.2,True,48.82231116294861
10874,2616.32,True,48.82231116294861
10850,2626.12,True,48.82231116294861
10821,2647.2,True,48.82231116294861
10707,2688.28,True,48.82231116294861
10690,2708.88,True,48.82231116294861
10606,2717.76,True,48.82231116294861
10586,2779.44,True,48.82231116294861
10391,2784.88,True,48.82231116294861
10331,2823.2,True,48.82231116294861
10292,2840.88,True,48.82231116294861
10280,2842.56,True,48.82231116294861
10262,2845.44,True,48.82231116294861
10216,2859.4,True,48.82231116294861
10090,2890.72,True,48.82231116294861
10073,2903.6,True,48.82231116294861
10047,2911.0,True,48.82231116294861
10041,2939.84,True,48.82231116294861
10019,2945.12,True,48.82231116294861
9998,2949.16,True,48.82231116294861
9938,2952.92,True,48.82231116294861
9887,2957.92,True,48.82231116294861
9857,2967.68,True,48.82231116294861
9833,2981.76,True,48.82231116294861
9809,2989.68,True,48.82231116294861
9731,2997.8,True,48.82231116294861
9716,2998.76,True,48.82231116294861
9666,3009.16,True,48.82231116294861
9618,3011.08,True,48.82231116294861
9612,3012.0,True,48.82231116294861
9611,3018.4,True,48.82231116294861
9554,3023.88,True,48.82231116294861
9539,3024.48,True,48.82231116294861
9483,3026.72,True,48.82231116294861
8789,3027.6,True,48.82231116294861
6348,3127.64,True,48.82231116294861
6221,3152.64,True,48.82231116294861
6206,3155.64,True,48.82231116294861
6158,3157.88,True,48.82231116294861
6109,3171.28,True,48.82231116294861
6096,3173.28,True,48.82231116294861
6064,3185.84,True,48.82231116294861
5988,3196.92,True,48.82231116294861
5959,3235.76,True,48.82231116294861
5883,3259.6,True,48.82231116294861
5778,3260.0,True,48.82231116294861
5677,3306.24,True,48.82231116294861
5622,3319.84,True,48.82231116294861
5557,3324.84,True,48.82231116294861
5556,3372.44,True,48.82231116294861
5451,3381.36,True,48.82231116294861
5412,3390.68,True,48.82231116294861
5393,3395.6,True,48.82231116294861
5291,3411.8,True,48.82231116294861
5280,3421.84,True,48.82231116294861
5256,3453.56,True,48.82231116294861
5141,3458.84,True,48.82231116294861
5134,3478.72,True,48.82231116294861
5093,3488.32,True,48.82231116294861
5026,3507.12,True,48.82231116294861
5016,3522.28,True,48.82231116294861
4989,3553.12,True,48.82231116294861
4915,3563.84,True,48.82231116294861
4896,3579.36,True,48.82231116294861
4891,3582.64,True,48.82231116294861
4855,3613.28,True,48.82231116294861
4824,3632.64,True,48.82231116294861
4771,3646.64,True,48.82231116294861
4746,3646.68,True,48.82231116294861
4737,3655.48,True,48.82231116294861
4718,3672.08,True,48.82231116294861
4678,3676.44,True,48.82231116294861
4670,3700.28,True,48.82231116294861
4568,3701.96,True,48.82231116294861
4531,3736.96,True,48.82231116294861
4508,3751.56,True,48.82231116294861
4506,3766.6,True,48.82231116294861
4480,3767.8,True,48.82231116294861
4472,3767.92,True,48.82231116294861
4390,3789.04,True,48.82231116294861
4317,3807.52,True,48.82231116294861
4307,3829.36,True,48.82231116294861
4300,3830.92,True,48.82231116294861
4283,3851.4,True,48.82231116294861
4277,3863.28,True,48.82231116294861
4262,3863.52,True,48.82231116294861
4253,3863.96,True,48.82231116294861
4246,3870.88,True,48.82231116294861
4220,3874.56,True,48.82231116294861
4147,3878.32,True,48.82231116294861
4144,3887.56,True,48.82231116294861
4127,3906.28,True,48.82231116294861
4111,3918.72,True,48.82231116294861
4104,3931.04,True,48.82231116294861
4075,3937.04,True,48.82231116294861
4014,3957.84,True,48.82231116294861
4001,3961.32,True,48.82231116294861
3965,3969.68,True,48.82231116294861
3961,3980.2,True,48.82231116294861
3927,3994.92,True,48.82231116294861
3912,3998.88,True,48.82231116294861
3911,4003.36,True,48.82231116294861
3854,4012.08,True,48.82231116294861
3844,4021.2,True,48.82231116294861
3839,4021.28,True,48.82231116294861
3809,4032.52,True,48.82231116294861
3795,4038.92,True,48.82231116294861
3787,4039.2,True,48.82231116294861
3782,4041.84,True,48.82231116294861
3763,4054.44,True,48.82231116294861
3746,4056.96,True,48.82231116294861
3673,4065.84,True,48.82231116294861
3666,4076.28,True,48.82231116294861
3660,4077.08,True,48.82231116294861
