Makespan,TEC,Pareto,Execution Time
1173.0,516.56,true,4.85545015335083
1233.0,516.2,true,4.85545015335083
1234.0,516.16,true,4.85545015335083
1241.0,515.88,true,4.85545015335083
1248.0,515.6,true,4.85545015335083
1253.0,515.4,true,4.85545015335083
1257.0,515.24,true,4.85545015335083
1258.0,515.2,true,4.85545015335083
1268.0,514.8,true,4.85545015335083
1269.0,514.76,true,4.85545015335083
1270.0,514.72,true,4.85545015335083
1278.0,514.4,true,4.85545015335083
1281.0,514.28,true,4.85545015335083
1285.0,514.12,true,4.85545015335083
1290.0,513.8,true,4.85545015335083
1302.0,513.08,true,4.85545015335083
1304.0,512.64,true,4.85545015335083
1320.0,511.84,true,4.85545015335083
1323.0,511.32,true,4.85545015335083
1327.0,509.72,true,4.85545015335083
1341.0,507.88,true,4.85545015335083
1344.0,507.56,true,4.85545015335083
1355.0,506.24,true,4.85545015335083
1357.0,506.0,true,4.85545015335083
1359.0,505.76,true,4.85545015335083
1360.0,505.64,true,4.85545015335083
1363.0,504.68,true,4.85545015335083
1370.0,502.88,true,4.85545015335083
1379.0,501.84,true,4.85545015335083
1391.0,501.68,true,4.85545015335083
1398.0,500.76,true,4.85545015335083
1423.0,499.32,true,4.85545015335083
1427.0,497.72,true,4.85545015335083
1456.0,495.16,true,4.85545015335083
1464.0,494.28,true,4.85545015335083
1470.0,493.08,true,4.85545015335083
1472.0,492.28,true,4.85545015335083
1487.0,491.68,true,4.85545015335083
1489.0,490.16,true,4.85545015335083
1499.0,489.16,true,4.85545015335083
1518.0,484.24,true,4.85545015335083
1531.0,483.88,true,4.85545015335083
1538.0,482.0,true,4.85545015335083
1541.0,481.52,true,4.85545015335083
1545.0,481.0,true,4.85545015335083
1557.0,479.72,true,4.85545015335083
1558.0,478.4,true,4.85545015335083
1581.0,477.8,true,4.85545015335083
1593.0,477.64,true,4.85545015335083
1595.0,476.12,true,4.85545015335083
1605.0,472.44,true,4.85545015335083
1640.0,469.08,true,4.85545015335083
1664.0,467.04,true,4.85545015335083
1671.0,466.8,true,4.85545015335083
1675.0,463.72,true,4.85545015335083
1682.0,463.0,true,4.85545015335083
1696.0,461.12,true,4.85545015335083
1701.0,461.0,true,4.85545015335083
1703.0,460.88,true,4.85545015335083
1729.0,459.92,true,4.85545015335083
1739.0,453.2,true,4.85545015335083
1754.0,452.16,true,4.85545015335083
1763.0,451.0,true,4.85545015335083
1765.0,450.84,true,4.85545015335083
1778.0,447.68,true,4.85545015335083
1804.0,445.16,true,4.85545015335083
1825.0,441.96,true,4.85545015335083
1838.0,441.08,true,4.85545015335083
1849.0,440.32,true,4.85545015335083
1890.0,439.48,true,4.85545015335083
1897.0,439.12,true,4.85545015335083
1911.0,437.0,true,4.85545015335083
1916.0,432.44,true,4.85545015335083
1966.0,431.16,true,4.85545015335083
2029.0,430.2,true,4.85545015335083
2032.0,429.2,true,4.85545015335083
2050.0,427.96,true,4.85545015335083
2059.0,426.28,true,4.85545015335083
2079.0,423.88,true,4.85545015335083
2084.0,422.6,true,4.85545015335083
2159.0,420.32,true,4.85545015335083
2211.0,416.92,true,4.85545015335083
2333.0,415.8,true,4.85545015335083
2411.0,415.52,true,4.85545015335083
3430.0,397.24,true,4.85545015335083
3449.0,391.76,true,4.85545015335083
3689.0,391.12,true,4.85545015335083
3754.0,387.88,true,4.85545015335083
3768.0,387.52,true,4.85545015335083
3788.0,383.24,true,4.85545015335083
3826.0,381.72,true,4.85545015335083
3868.0,376.6,true,4.85545015335083
3928.0,367.12,true,4.85545015335083
3943.0,367.04,true,4.85545015335083
3952.0,364.92,true,4.85545015335083
4038.0,363.04,true,4.85545015335083
4049.0,358.64,true,4.85545015335083
4056.0,357.04,true,4.85545015335083
4086.0,355.32,true,4.85545015335083
4109.0,353.48,true,4.85545015335083
4131.0,352.44,true,4.85545015335083
4164.0,350.24,true,4.85545015335083
4182.0,346.12,true,4.85545015335083
4205.0,340.0,true,4.85545015335083
4231.0,338.6,true,4.85545015335083
4233.0,336.2,true,4.85545015335083
4246.0,335.04,true,4.85545015335083
4249.0,334.56,true,4.85545015335083
4275.0,333.24,true,4.85545015335083
4285.0,331.64,true,4.85545015335083
4299.0,307.24,true,4.85545015335083
4326.0,303.84,true,4.85545015335083
4349.0,297.44,true,4.85545015335083
4371.0,294.96,true,4.85545015335083
4418.0,289.8,true,4.85545015335083
4447.0,286.68,true,4.85545015335083
4481.0,264.8,true,4.85545015335083
4484.0,264.64,true,4.85545015335083
4491.0,257.92,true,4.85545015335083
4506.0,257.16,true,4.85545015335083
4529.0,255.96,true,4.85545015335083
4574.0,253.24,true,4.85545015335083
4580.0,249.6,true,4.85545015335083
4586.0,246.4,true,4.85545015335083
4628.0,242.48,true,4.85545015335083
4653.0,233.68,true,4.85545015335083
4668.0,229.76,true,4.85545015335083
4698.0,225.88,true,4.85545015335083
4736.0,223.64,true,4.85545015335083
4765.0,219.96,true,4.85545015335083
4768.0,219.44,true,4.85545015335083
4803.0,217.32,true,4.85545015335083
4820.0,217.08,true,4.85545015335083
4826.0,216.4,true,4.85545015335083
4848.0,216.2,true,4.85545015335083
4861.0,216.16,true,4.85545015335083
4864.0,214.88,true,4.85545015335083
4870.0,214.64,true,4.85545015335083
4876.0,212.16,true,4.85545015335083
4889.0,246.76,true,4.85545015335083
4896.0,195.88,true,4.85545015335083
1193.0,521.04,false,4.85545015335083
1193.0,523.52,false,4.85545015335083
1194.0,519.72,false,4.85545015335083
1204.0,520.44,false,4.85545015335083
1224.0,523.52,false,4.85545015335083
1260.0,522.44,false,4.85545015335083
1265.0,524.64,false,4.85545015335083
1279.0,521.96,false,4.85545015335083
1295.0,529.24,false,4.85545015335083
1304.0,519.04,false,4.85545015335083
1320.0,525.12,false,4.85545015335083
1326.0,520.92,false,4.85545015335083
1355.0,522.48,false,4.85545015335083
1377.0,526.32,false,4.85545015335083
1463.0,505.52,false,4.85545015335083
1490.0,506.08,false,4.85545015335083
1501.0,533.04,false,4.85545015335083
1504.0,532.96,false,4.85545015335083
1518.0,526.16,false,4.85545015335083
1577.0,509.4,false,4.85545015335083
1665.0,497.44,false,4.85545015335083
1672.0,490.68,false,4.85545015335083
1684.0,497.4,false,4.85545015335083
1693.0,511.16,false,4.85545015335083
